org.wso2.carbon.rm_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.saxon_8.7.jar,bundle,mpl10
org.wso2.carbon.saxon_8.9.jar,bundle,mpl10
org.wso2.carbon.security.mgt.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.security.mgt_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.security.policy_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.security.rahas_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.security.rampart_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.sequences.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.sequences_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.serp_1.13.1.jar,bundle,bsd
org.wso2.carbon.server-SNAPSHOT.jar,jar,apache2
org.wso2.carbon.server.admin.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.server.admin_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.service.mgt.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.service.mgt_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.spring.framework_2.5.1.jar,bundle,apache2
org.wso2.carbon.springservices.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.springservices_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.sso.consumer_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.startup_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.statistics.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.statistics_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.stax.impl_1.0.1.jar,bundle,apache2
org.wso2.carbon.sts.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.sts_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.task.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.task_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.throttle.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.throttle_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.tiles_2.0.5.jar,bundle,apache2
org.wso2.carbon.tracer.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.tracer_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.tranql.connector_1.1.jar,bundle,apache2
org.wso2.carbon.transport.fix.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.fix_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.http.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.http_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.https.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.https_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.jms.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.jms_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.mail.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.mail_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.mgt.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.mgt_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.vfs.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.transport.vfs_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.tribes_6.0.16.jar,bundle,apache2
org.wso2.carbon.tryit.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.tryit_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.ui.menu.general_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.ui.menu.registry_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.ui.menu.tools_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.ui_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.user.core_SNAPSHOT.jar,bundle,apache2
org.wso2.carbon.user.mgt.stub_SNAPSHOT.jar,bundle,apache2
